time,rna_copies,label,filename,virus
2024-10-14,0.0,none,Mov-FluA-MER.csv,FLUA
2024-10-21,0.0,start,Mov-FluA-MER.csv,FLUA
2024-10-28,19711735819.223568,start,Mov-FluA-MER.csv,FLUA
2024-11-04,19711735819.223568,start,Mov-FluA-MER.csv,FLUA
2024-11-11,19711735819.223568,start,Mov-FluA-MER.csv,FLUA
2024-11-18,0.0,start,Mov-FluA-MER.csv,FLUA
2024-11-25,0.0,start,Mov-FluA-MER.csv,FLUA
2024-12-02,17061084407.901968,start,Mov-FluA-MER.csv,FLUA
2024-12-09,72709679976.90831,start,Mov-FluA-MER.csv,FLUA
2024-12-16,882332948060.2017,on going,Mov-FluA-MER.csv,FLUA
2024-12-23,1297907795478.4497,on going,Mov-FluA-MER.csv,FLUA
2025-01-06,2428869804249.88,on going,Mov-FluA-MER.csv,FLUA
2025-01-13,662759144084.063,on going,Mov-FluA-MER.csv,FLUA
2025-01-20,851110215540.7915,on going,Mov-FluA-MER.csv,FLUA
2025-01-27,1048911973463.541,on going,Mov-FluA-MER.csv,FLUA
2025-02-03,1181814843509.0066,on going,Mov-FluA-MER.csv,FLUA
2025-02-10,1326551134504.1467,on going,Mov-FluA-MER.csv,FLUA
2025-02-17,1212877517605.0066,on going,Mov-FluA-MER.csv,FLUA
2025-02-24,1271433442666.413,on going,Mov-FluA-MER.csv,FLUA
2025-03-03,1127864152067.433,on going,Mov-FluA-MER.csv,FLUA
2025-03-10,852793956864.3649,on going,Mov-FluA-MER.csv,FLUA
2025-03-17,570412041849.938,on going,Mov-FluA-MER.csv,FLUA
2025-03-24,322669804636.98566,on going,Mov-FluA-MER.csv,FLUA
2025-03-31,344862680454.271,end,Mov-FluA-MER.csv,FLUA
2025-04-07,206984183451.323,end,Mov-FluA-MER.csv,FLUA
2025-04-14,121916919022.469,end,Mov-FluA-MER.csv,FLUA
2025-04-21,81277946014.97932,end,Mov-FluA-MER.csv,FLUA
2025-04-28,43200349229.81167,end,Mov-FluA-MER.csv,FLUA
2025-05-05,0.0,none,Mov-FluA-MER.csv,FLUA
2025-05-12,0.0,none,Mov-FluA-MER.csv,FLUA
2025-05-19,0.0,none,Mov-FluA-MER.csv,FLUA
2025-05-26,0.0,none,Mov-FluA-MER.csv,FLUA
2025-06-02,0.0,none,Mov-FluA-MER.csv,FLUA
2025-06-09,0.0,none,Mov-FluA-MER.csv,FLUA
2025-06-16,0.0,none,Mov-FluA-MER.csv,FLUA
2025-06-23,0.0,none,Mov-FluA-MER.csv,FLUA
