time,rna_copies,label
2023-07-17,-0.0008781787858578137,RSV
2023-07-24,-0.0008781787858578137,RSV
2023-07-31,0.04973231616611775,RSV
2023-08-07,0.06808077691003608,RSV
2023-08-14,0.03947107001674083,RSV
2023-08-21,0.033241879198907934,RSV
2023-08-28,0.019552516355920906,RSV
2023-09-04,-0.023977534587682574,RSV
2023-09-11,-0.05487949940786159,RSV
2023-09-18,0.018116415894511892,RSV
2023-09-25,0.016453779413922016,RSV
2023-10-02,0.043090786908503244,RSV
2023-10-09,0.05108998442647863,RSV
2023-10-16,0.06929361668233851,RSV
2023-10-23,0.03189823465846236,RSV
2023-10-30,0.02657496835307524,RSV
2023-11-06,0.13503253542658492,RSV
2023-11-13,0.2146262582386317,RSV
2023-11-20,0.17030790702787313,RSV
2023-11-27,0.41597800237056215,RSV
2023-12-04,0.9024645106097469,RSV
2023-12-11,0.9209035805253782,RSV
2023-12-18,1.0,RSV
2023-12-25,0.9652317152978798,RSV
2024-01-01,0.32721146084833025,RSV
2024-01-08,-0.46220483161394493,RSV
2024-01-15,-0.9068451731728474,RSV
2024-01-22,-0.7737309335474652,RSV
2024-01-29,-0.853538129129039,RSV
2024-02-05,-0.6335756770503437,RSV
2024-02-12,-0.3030580323006831,RSV
2024-02-19,-0.3333204414453894,RSV
2024-02-26,-0.2711865392930704,RSV
2024-03-04,-0.2611344192519616,RSV
2024-03-11,-0.13128592736906056,RSV
2024-03-18,-0.050826632359769586,RSV
2024-03-25,0.0032694955727482246,RSV
2024-04-01,-0.05432006053423992,RSV
2024-04-08,-0.07700049029895127,RSV
2024-04-15,-0.035781731778013755,RSV
2024-04-22,-0.01815770937644654,RSV
2024-04-29,-0.04972730898011731,RSV
2024-05-06,-0.07572868748176247,RSV
2024-05-13,-0.062370676948417816,RSV
2024-05-20,-0.03117963672545061,RSV
2024-05-27,-0.053487685571351105,RSV
2024-06-03,-0.04382209804248251,RSV
2024-06-10,-0.0008781787858578137,RSV
2024-06-17,-0.0008781787858578137,RSV
2024-06-24,-0.0008781787858578137,RSV
2024-07-01,-0.0008781787858578137,RSV
2024-07-08,-0.0008781787858578137,RSV
2024-07-15,-0.0008781787858578137,RSV
2024-07-22,-0.0008781787858578137,RSV
2024-07-29,-0.0008781787858578137,RSV
2024-08-05,-0.0008781787858578137,RSV
2024-08-12,-0.0008781787858578137,RSV
2024-08-19,-0.0008781787858578137,RSV
2024-08-26,0.01231919422671078,RSV
2024-09-02,0.007920069889187918,RSV
2024-09-09,0.0035209455516650523,RSV
2024-09-16,-0.0008781787858578137,RSV
2024-09-23,-0.0052773031233806795,RSV
2024-09-30,-0.009676427460903546,RSV
2024-10-07,-0.014075551798426417,RSV
2024-10-14,0.029136714264962064,RSV
2024-10-21,0.01913174991468877,RSV
2024-10-28,0.060693774675891904,RSV
2024-11-04,0.09935132523162464,RSV
2024-11-11,0.10644762764743386,RSV
2024-11-18,0.09479700776477393,RSV
2024-11-25,0.14741132136606352,RSV
2024-12-02,0.3443403550011437,RSV
2024-12-09,0.5716987607310223,RSV
2024-12-16,0.8611407132044095,RSV
2024-12-23,0.9903465933664148,RSV
2025-01-06,0.9322175532105611,RSV
2025-01-13,0.5827098823190945,RSV
2025-01-20,0.03159097268193844,RSV
2025-01-27,-0.4640756405819337,RSV
2025-02-03,-0.7990044904112984,RSV
2025-02-10,-0.8524739058022306,RSV
2025-02-17,-0.5691936688310474,RSV
2025-02-24,-0.26810489355062117,RSV
2025-03-03,-0.19381184733184142,RSV
2025-03-10,-0.11053395489863527,RSV
2025-03-17,-0.13251424693244399,RSV
2025-03-24,-0.20907755419566076,RSV
2025-03-31,-0.3059604781447032,RSV
2025-04-07,-0.13902120532848017,RSV
2025-04-14,-0.03724265892766028,RSV
2025-04-21,-0.1259059279222038,RSV
2025-04-28,-0.10984688751542385,RSV
2025-05-05,-0.10974294056912809,RSV
2025-05-12,-0.09425349547160636,RSV
2025-05-19,-0.08630336673054817,RSV
2025-05-26,-0.0661269850173841,RSV
2025-06-02,-0.03489003441264084,RSV
2025-06-09,-0.033442724917002314,RSV
2025-06-16,-0.040169111379525904,RSV
2025-06-23,-0.032236711427246136,RSV
