time,rna_copies,label
2020-04-27,-0.0016692320683667293,FluA
2020-05-04,-0.0016692320683667293,FluA
2020-05-11,-0.0016692320683667293,FluA
2020-05-18,-0.0016692320683667293,FluA
2020-05-25,-0.0016692320683667293,FluA
2020-06-01,-0.0016692320683667293,FluA
2020-06-08,-0.0016692320683667293,FluA
2020-06-15,-0.0016692320683667293,FluA
2020-06-22,-0.0016692320683667293,FluA
2020-06-29,0.0056841682933121435,FluA
2020-07-06,0.008135301747205103,FluA
2020-07-13,0.0019428224750028336,FluA
2020-07-20,-0.010269747702815371,FluA
2020-07-27,-0.004224273788212736,FluA
2020-08-03,0.0037889993201486007,FluA
2020-08-10,0.0026720829375694536,FluA
2020-08-17,-0.003158929786375055,FluA
2020-08-24,-0.008220382015398322,FluA
2020-08-31,-0.007501721638100627,FluA
2020-09-07,-0.007209872594370037,FluA
2020-09-14,-0.0016692320683667293,FluA
2020-09-21,-0.0016692320683667293,FluA
2020-09-28,-0.0016692320683667293,FluA
2020-10-05,0.004003803268553713,FluA
2020-10-12,0.007119684799437426,FluA
2020-10-19,0.006900455574551513,FluA
2020-10-26,0.025069507293716313,FluA
2020-11-02,0.15602071648759916,FluA
2020-11-09,0.08446522452515952,FluA
2020-11-16,0.037538481576233754,FluA
2020-11-23,-0.06119348244231461,FluA
2020-11-30,0.03756432367269161,FluA
2020-12-07,-0.011908918906527894,FluA
2020-12-14,-0.04091786411303147,FluA
2020-12-21,-0.11233243995353738,FluA
2020-12-28,-0.09750307537200911,FluA
2021-01-04,-0.03985340619505486,FluA
2021-01-04,0.03789726901896668,FluA
2021-01-11,0.014026223851617885,FluA
2021-01-18,-0.003963716819342275,FluA
2021-01-25,-0.040191888251957554,FluA
2021-02-01,-0.014206450670500005,FluA
2021-02-08,-0.013337323524837767,FluA
2021-02-15,0.020686039053046137,FluA
2021-02-22,0.009256061425971065,FluA
2021-03-01,0.011845718946073109,FluA
2021-03-08,0.001025282286852947,FluA
2021-03-15,0.018384257823280806,FluA
2021-03-22,-0.010495905549526566,FluA
2021-03-29,0.0379576947682874,FluA
2021-04-05,-0.004008054227331028,FluA
2021-04-12,-0.025258537725694773,FluA
2021-04-19,-0.04886989714277466,FluA
2021-04-26,0.0030786537039783754,FluA
2021-05-03,0.000636082467993768,FluA
2021-05-10,-0.016251754473354363,FluA
2021-05-17,-0.01307584644322467,FluA
2021-05-24,-0.010429614106770119,FluA
2021-05-31,-0.0014088789367883068,FluA
2021-06-07,-0.006112080985272216,FluA
2021-06-14,-0.002541220861696,FluA
2021-06-21,-0.0006539179215662977,FluA
2021-06-28,-0.0005747830867022597,FluA
2021-07-05,-0.004011920132613056,FluA
2021-07-12,-0.002372486444521696,FluA
2021-07-19,0.001604565039949373,FluA
2021-07-26,0.004196808896788401,FluA
2021-08-02,0.004952785342685521,FluA
2021-08-09,-0.00033425188203187894,FluA
2021-08-16,0.0035688477119666575,FluA
2021-08-23,0.028559240747712586,FluA
2021-08-30,0.028995465683419416,FluA
2021-09-06,-0.0031385922288582726,FluA
2021-09-13,-0.036245361436873416,FluA
2021-09-20,-0.026248292238051977,FluA
2021-09-27,0.03267545548637946,FluA
2021-10-04,0.0425810817755075,FluA
2021-10-11,-0.0050516411175044644,FluA
2021-10-18,-0.028510769067318614,FluA
2021-10-25,0.016315301581131977,FluA
2021-11-01,0.011522517425365773,FluA
2021-11-08,0.03228209162881451,FluA
2021-11-15,0.05098494890282414,FluA
2021-11-22,0.012361460694870088,FluA
2021-11-29,-0.05078886449868095,FluA
2021-12-06,0.13008776901873162,FluA
2021-12-13,0.07859602904966113,FluA
2021-12-20,0.012851459200092072,FluA
2021-12-27,-0.0771223967663342,FluA
2022-01-03,0.1577720084689036,FluA
2022-01-10,0.08094652155339893,FluA
2022-01-17,0.06925859485643904,FluA
2022-01-24,-0.0757954713469262,FluA
2022-01-31,0.010580303314023445,FluA
2022-02-07,-0.08457079892860714,FluA
2022-02-14,-0.1259747144106451,FluA
2022-02-21,0.0472419956263276,FluA
2022-02-28,0.051637855160751,FluA
2022-03-07,-0.0032228866650857333,FluA
2022-03-14,-0.13592943390566592,FluA
2022-03-21,0.08351949239596392,FluA
2022-03-28,0.08931995936632729,FluA
2022-04-04,0.16248860052086334,FluA
2022-04-11,0.3217083455535464,FluA
2022-04-18,0.3082065523461586,FluA
2022-04-25,0.027725726657856657,FluA
2022-05-02,-0.324098202879689,FluA
2022-05-09,-0.21674938403204472,FluA
2022-05-16,-0.15547762183681405,FluA
2022-05-23,-0.10614610749891606,FluA
2022-05-30,-0.18554176251700613,FluA
2022-06-06,0.09772657228552153,FluA
2022-06-13,0.3328747146738381,FluA
2022-06-20,0.3997054657161943,FluA
2022-06-27,0.022664268939027017,FluA
2022-07-04,0.09330807624702801,FluA
2022-07-11,0.5752976913086395,FluA
2022-07-18,0.16182597438164883,FluA
2022-07-25,-0.7139328959044478,FluA
2022-08-01,-0.9190617660370498,FluA
2022-08-08,-0.19009226663565915,FluA
2022-08-15,-0.000553299678703112,FluA
2022-08-22,0.013122116906454186,FluA
2022-08-29,0.12067138283214271,FluA
2022-09-05,0.06777870951031327,FluA
2022-09-12,-0.10572882677028342,FluA
2022-09-19,-0.09005572535412043,FluA
2022-09-26,0.11637851377789084,FluA
2022-10-03,0.14308199815259143,FluA
2022-10-10,-0.020718150036948713,FluA
2022-10-17,0.4248258489122517,FluA
2022-10-24,0.21517235595485687,FluA
2022-10-31,-0.05192240740706278,FluA
2022-11-07,-0.5147477182894954,FluA
