time,rna_copies,label
2023-06-05,,RSV
2023-06-12,,RSV
2023-06-19,,RSV
2023-06-26,,RSV
2023-07-03,,RSV
2023-07-10,,RSV
2023-07-17,-0.008453248935173375,RSV
2023-07-24,-0.006009064052587546,RSV
2023-07-31,0.023651880934951807,RSV
2023-08-07,0.05020978789898188,RSV
2023-08-14,0.030287459155874136,RSV
2023-08-21,0.0258543422466605,RSV
2023-08-28,-0.0018287241128911885,RSV
2023-09-04,-0.029511790472442873,RSV
2023-09-11,-0.041336267883231775,RSV
2023-09-18,-0.001147336724795796,RSV
2023-09-25,0.016234434859599037,RSV
2023-10-02,0.0285847487033206,RSV
2023-10-09,0.04572409574728483,RSV
2023-10-16,0.04332363017302998,RSV
2023-10-23,0.014304565941938697,RSV
2023-10-30,0.02875001536282654,RSV
2023-11-06,0.1135665750567663,RSV
2023-11-13,0.17613328078648596,RSV
2023-11-20,0.22181421570496856,RSV
2023-11-27,0.47702114968193265,RSV
2023-12-04,0.7819429874572563,RSV
2023-12-11,0.7672504380742925,RSV
2023-12-18,0.9556384134068938,RSV
2023-12-25,1.0,RSV
2024-01-01,0.28240115750286365,RSV
2024-01-08,-0.3120788260956089,RSV
2024-01-15,-0.6796351837039807,RSV
2024-01-22,-0.7512825855390242,RSV
2024-01-29,-0.9294787135258518,RSV
2024-02-05,-0.680306511183296,RSV
2024-02-12,-0.2574487785703792,RSV
2024-02-19,-0.36050667715187296,RSV
2024-02-26,-0.25999074635965824,RSV
2024-03-04,-0.22144300022939511,RSV
2024-03-11,-0.10542098428861402,RSV
2024-03-18,-0.0466905399654506,RSV
2024-03-25,-0.03331599847023705,RSV
2024-04-01,-0.09826113573801719,RSV
2024-04-08,-0.10177238414449036,RSV
2024-04-15,-0.06081687643842066,RSV
2024-04-22,-0.03739605004120792,RSV
2024-04-29,-0.016274814453119436,RSV
2024-05-06,-0.02047970042100831,RSV
2024-05-13,-0.004423240250701691,RSV
2024-05-20,-0.015906932208743757,RSV
2024-05-27,-0.02739062416678582,RSV
2024-06-03,-0.016499980521002055,RSV
2024-06-10,0.003634932058641951,RSV
2024-06-17,0.0016632613319321995,RSV
2024-06-24,-0.0003084093947775528,RSV
2024-07-01,-0.0022800801214873053,RSV
2024-07-08,-0.0007514948547895166,RSV
2024-07-15,-0.003889917579301782,RSV
2024-07-22,0.000858342603024961,RSV
2024-07-29,-0.00030840939477755293,RSV
2024-08-05,0.0021557098233987064,RSV
2024-08-12,-0.00022133257973006487,RSV
2024-08-19,-0.002598374982858836,RSV
2024-08-26,0.006485307410247567,RSV
2024-09-02,0.0030104447365796017,RSV
2024-09-09,-0.00046441793708836286,RSV
2024-09-16,-0.0039392806107563265,RSV
2024-09-23,0.015561275908909582,RSV
2024-09-30,0.01974805523344743,RSV
2024-10-07,0.007273362402133055,RSV
2024-10-14,0.06385790179794983,RSV
2024-10-21,0.050502496055268395,RSV
2024-10-28,0.05797451091197318,RSV
2024-11-04,0.07639437909951335,RSV
2024-11-11,0.07989034164592515,RSV
2024-11-18,0.06442238232073577,RSV
2024-11-25,0.08953488125627379,RSV
2024-12-02,0.2538195757843256,RSV
2024-12-09,0.4340750095759772,RSV
2024-12-16,0.609396722402442,RSV
2024-12-23,0.6922060428226727,RSV
2025-01-06,0.6355097405999056,RSV
2025-01-13,0.35042270385958735,RSV
2025-01-20,0.08993325678311394,RSV
2025-01-27,-0.14692249085656842,RSV
2025-02-03,-0.401316141355666,RSV
2025-02-10,-0.404740935084887,RSV
2025-02-17,-0.3070172989179983,RSV
2025-02-24,-0.12526910058107338,RSV
2025-03-03,-0.24501283538596152,RSV
2025-03-10,-0.11606710486407606,RSV
2025-03-17,-0.07570271718834831,RSV
2025-03-24,-0.20053801323232764,RSV
2025-03-31,-0.20789336142385456,RSV
2025-04-07,-0.15660136937296965,RSV
2025-04-14,-0.06417915880226473,RSV
2025-04-21,-0.1474422476933728,RSV
2025-04-28,-0.12063159403801742,RSV
2025-05-05,-0.1472529431264598,RSV
2025-05-12,-0.1484739824287231,RSV
2025-05-19,-0.1371100702384067,RSV
2025-05-26,-0.11890834790678965,RSV
2025-06-02,-0.11473156483931551,RSV
2025-06-09,-0.061449710387542156,RSV
2025-06-16,-0.05656266034864361,RSV
2025-06-23,-0.04733173394308542,RSV
