time,rna_copies,label
2021-11-15,-6.650112177621734e-18,FluA
2021-11-22,-6.650112177621734e-18,FluA
2021-11-29,-6.650112177621734e-18,FluA
2021-12-06,-6.650112177621734e-18,FluA
2021-12-13,-6.650112177621734e-18,FluA
2021-12-20,-6.650112177621734e-18,FluA
2021-12-27,-6.650112177621734e-18,FluA
2022-01-03,-6.650112177621734e-18,FluA
2022-01-10,-6.650112177621734e-18,FluA
2022-01-17,-6.650112177621734e-18,FluA
2022-01-24,-6.650112177621734e-18,FluA
2022-01-31,-6.650112177621734e-18,FluA
2022-02-07,-6.650112177621734e-18,FluA
2022-02-14,-6.650112177621734e-18,FluA
2022-02-21,-6.650112177621734e-18,FluA
2022-02-28,-6.650112177621734e-18,FluA
2022-03-07,-6.650112177621734e-18,FluA
2022-03-14,-6.650112177621734e-18,FluA
2022-03-21,-6.650112177621734e-18,FluA
2022-03-28,-6.650112177621734e-18,FluA
2022-04-04,-6.650112177621734e-18,FluA
2022-04-11,-6.650112177621734e-18,FluA
2022-04-18,-6.650112177621734e-18,FluA
2022-04-25,-6.650112177621734e-18,FluA
2022-05-02,-6.650112177621734e-18,FluA
2022-05-09,-6.650112177621734e-18,FluA
2022-05-16,-6.650112177621734e-18,FluA
2022-05-23,-6.650112177621734e-18,FluA
2022-05-30,-6.650112177621734e-18,FluA
2022-06-06,-6.650112177621734e-18,FluA
2022-06-13,-6.650112177621734e-18,FluA
2022-06-20,-6.650112177621734e-18,FluA
2022-06-27,-6.650112177621734e-18,FluA
2022-07-04,-6.650112177621734e-18,FluA
2022-07-11,-6.650112177621734e-18,FluA
2022-07-18,-6.650112177621734e-18,FluA
2022-07-25,-6.650112177621734e-18,FluA
2022-08-01,-6.650112177621734e-18,FluA
2022-08-08,-6.650112177621734e-18,FluA
2022-08-15,-6.650112177621734e-18,FluA
2022-08-22,-6.650112177621734e-18,FluA
2022-08-29,-6.650112177621734e-18,FluA
2022-09-05,-6.650112177621734e-18,FluA
2022-09-12,-6.650112177621734e-18,FluA
2022-09-19,-6.650112177621734e-18,FluA
2022-09-26,-6.650112177621734e-18,FluA
2022-10-03,-6.650112177621734e-18,FluA
2022-10-10,-6.650112177621734e-18,FluA
2022-10-17,-6.650112177621734e-18,FluA
2022-10-24,-6.650112177621734e-18,FluA
2022-10-31,-6.650112177621734e-18,FluA
2022-11-07,-6.650112177621734e-18,FluA
2022-11-14,-6.650112177621734e-18,FluA
2022-11-21,-6.650112177621734e-18,FluA
2022-11-28,-6.650112177621734e-18,FluA
2022-12-05,-6.650112177621734e-18,FluA
2022-12-12,-6.650112177621734e-18,FluA
2022-12-19,-6.650112177621734e-18,FluA
2022-12-26,-6.650112177621734e-18,FluA
2023-01-02,-6.650112177621734e-18,FluA
2023-01-09,-6.650112177621734e-18,FluA
2023-01-16,-6.650112177621734e-18,FluA
2023-01-23,-6.650112177621734e-18,FluA
2023-01-30,-6.650112177621734e-18,FluA
2023-02-06,-6.650112177621734e-18,FluA
2023-02-13,-6.650112177621734e-18,FluA
2023-02-20,-6.650112177621734e-18,FluA
2023-02-27,-6.650112177621734e-18,FluA
2023-03-06,-6.650112177621734e-18,FluA
2023-03-13,-6.650112177621734e-18,FluA
2023-03-20,-6.650112177621734e-18,FluA
2023-03-27,-6.650112177621734e-18,FluA
2023-04-03,-6.650112177621734e-18,FluA
2023-04-10,-6.650112177621734e-18,FluA
2023-04-17,-6.650112177621734e-18,FluA
2023-04-24,-6.650112177621734e-18,FluA
2023-05-01,-6.650112177621734e-18,FluA
2023-05-08,-6.650112177621734e-18,FluA
2023-05-15,-6.650112177621734e-18,FluA
2023-05-22,-6.650112177621734e-18,FluA
2023-05-29,-6.650112177621734e-18,FluA
2023-06-05,-6.650112177621734e-18,FluA
2023-06-12,-6.650112177621734e-18,FluA
2023-06-19,-6.650112177621734e-18,FluA
2023-06-26,-6.650112177621734e-18,FluA
2023-07-03,-6.650112177621734e-18,FluA
2023-07-10,-6.650112177621734e-18,FluA
2023-07-17,-6.650112177621734e-18,FluA
2023-07-24,-6.650112177621734e-18,FluA
2023-07-31,-6.650112177621734e-18,FluA
2023-08-07,-6.650112177621734e-18,FluA
2023-08-14,-6.650112177621734e-18,FluA
2023-08-21,-6.650112177621734e-18,FluA
2023-08-28,-6.650112177621734e-18,FluA
2023-09-04,-6.650112177621734e-18,FluA
2023-09-11,-6.650112177621734e-18,FluA
2023-09-18,-6.650112177621734e-18,FluA
2023-09-25,-6.650112177621734e-18,FluA
2023-10-02,-6.650112177621734e-18,FluA
2023-10-09,-6.650112177621734e-18,FluA
2023-10-16,-6.650112177621734e-18,FluA
2023-10-23,-6.650112177621734e-18,FluA
2023-10-30,-6.650112177621734e-18,FluA
2023-11-06,-6.650112177621734e-18,FluA
2023-11-13,-6.650112177621734e-18,FluA
2023-11-20,-6.650112177621734e-18,FluA
2023-11-27,-6.650112177621734e-18,FluA
2023-12-04,-6.650112177621734e-18,FluA
2023-12-11,-6.650112177621734e-18,FluA
2023-12-18,-6.650112177621734e-18,FluA
2023-12-25,-6.650112177621734e-18,FluA
2024-01-01,-6.650112177621734e-18,FluA
2024-01-08,-6.650112177621734e-18,FluA
2024-01-15,-6.650112177621734e-18,FluA
2024-01-22,-6.650112177621734e-18,FluA
2024-01-29,-6.650112177621734e-18,FluA
2024-02-05,-6.650112177621734e-18,FluA
2024-02-12,-6.650112177621734e-18,FluA
2024-02-19,-6.650112177621734e-18,FluA
2024-02-26,-6.650112177621734e-18,FluA
2024-03-04,-6.650112177621734e-18,FluA
